platform,product_id,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,express_delivery,platform_badge,sponsored,main_image,all_images,description,weight,dimensions,model_number,country_of_origin,warranty,tech_specs,variations,ships_from,delivery_date,product_url,scraped_at
noon,Z2F50AA86A89C9DAC1EC5Z,Q4 A luxury casual shoe for everyday wear,Testa Toro,Women's Bags,,624 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z2F50AA86A89C9DAC1EC5Z/45/1756220659/25b0b8b9-62c6-4f88-8237-31171d234743.jpg,https://f.nooncdn.com/p/pzsku/Z2F50AA86A89C9DAC1EC5Z/45/1756220659/25b0b8b9-62c6-4f88-8237-31171d234743.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/q4-a-luxury-casual-shoe-for-everyday-wear/p/?o=Z2F50AA86A89C9DAC1EC5Z,2026-03-28T02:53:49.713988
noon,Z3D5E4FA3D1EA1F8C5ECFZ,Q1 A luxury casual shoe with a fresh design concept,Testa Toro,Women's Bags,,624 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z3D5E4FA3D1EA1F8C5ECFZ/45/1756219001/18bbdd70-8106-4380-8a89-90b0f54299aa.jpg,https://f.nooncdn.com/p/pzsku/Z3D5E4FA3D1EA1F8C5ECFZ/45/1756219001/18bbdd70-8106-4380-8a89-90b0f54299aa.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/q1-a-luxury-casual-shoe-with-a-fresh-design-concept/p/?o=Z3D5E4FA3D1EA1F8C5ECFZ,2026-03-28T02:53:49.713993
noon,ZDE47A68D064A1AF91945Z,Sportswear - Sport Leggings Pants With Wide Leg - High Waist,Nileton,Women's Bags,399 EGP,600 EGP,34%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZDE47A68D064A1AF91945Z/45/1767808884/f8083546-0739-4552-b5af-b6b5260b2c39.jpg,https://f.nooncdn.com/p/pzsku/ZDE47A68D064A1AF91945Z/45/1767808884/f8083546-0739-4552-b5af-b6b5260b2c39.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/sportswear-sport-leggings-pants-with-wide-leg-high-waist/p/?o=ZDE47A68D064A1AF91945Z,2026-03-28T02:53:49.713999
noon,Z92E16699868298F63709Z,Q1 A luxury casual shoe with a fresh design concept,Testa Toro,Women's Bags,,624 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z92E16699868298F63709Z/45/1756218780/1a0b3bfd-d239-4f4f-96ee-50a9c06f34ca.jpg,https://f.nooncdn.com/p/pzsku/Z92E16699868298F63709Z/45/1756218780/1a0b3bfd-d239-4f4f-96ee-50a9c06f34ca.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/q1-a-luxury-casual-shoe-with-a-fresh-design-concept/p/?o=Z92E16699868298F63709Z,2026-03-28T02:53:49.714004
noon,ZF6B6A39239A0CE284145Z,PAVO Diaper bag multicolor,,Women's Bags,1950 EGP,2050 EGP,5%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZF6B6A39239A0CE284145Z/45/1767625292/0baa9081-8c01-4701-b53c-3e443ad24966.jpg,https://f.nooncdn.com/p/pzsku/ZF6B6A39239A0CE284145Z/45/1767625292/0baa9081-8c01-4701-b53c-3e443ad24966.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/pavo-diaper-bag-multicolor/p/?o=ZF6B6A39239A0CE284145Z,2026-03-28T02:53:49.714011
noon,Z20B72F0C8668A55295FDZ,Pack of 5 Colored Full Brief Panties,Carina,Women's Bags,464 EGP,550 EGP,16%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z20B72F0C8668A55295FDZ/45/1748420642/3e26a9f4-0737-4cb4-95a0-d10fb01f1f7c.jpg,https://f.nooncdn.com/p/pzsku/Z20B72F0C8668A55295FDZ/45/1748420642/3e26a9f4-0737-4cb4-95a0-d10fb01f1f7c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/pack-of-5-colored-full-brief-panties/p/?o=Z20B72F0C8668A55295FDZ,2026-03-28T02:53:49.714016
noon,ZD881E0027F7FF2F638ADZ,Showday Islamic Jewelry Gifts for Women Allah Gold Bangles Bracelets Ayatul Kursi Arabic Cuff Bracelet for Women Men Islam Eid Ramadan New Year Gifts Unisex,,Women's Bags,174 EGP,349 EGP,50%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZD881E0027F7FF2F638ADZ/45/1764270478/dd4da4c6-fe73-45f6-ae99-0d52a305b38e.jpg,https://f.nooncdn.com/p/pzsku/ZD881E0027F7FF2F638ADZ/45/1764270478/dd4da4c6-fe73-45f6-ae99-0d52a305b38e.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/showday-islamic-jewelry-gifts-for-women-allah-gold-bangles-bracelets-ayatul-kursi-arabic-cuff-bracelet-for-women-men-islam-eid-ramadan-new-year-gifts-unisex/p/?o=ZD881E0027F7FF2F638ADZ,2026-03-28T02:53:49.714023
noon,Z6137EF9758A498A399D2Z,"Trendy Square Minimalist Sunglassesâ Classic, Stylish & Versatile Set of 3",Shein,Women's Bags,379.99 EGP,799 EGP,52%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/3c9ae757e7af571e9e7c5d65086c6eab|pzsku/Z6137EF9758A498A399D2Z/45/1768557414/35944fa5-ed66-4cf9-ab1b-cdb34b80f4ad.jpg,https://f.nooncdn.com/p/3c9ae757e7af571e9e7c5d65086c6eab|pzsku/Z6137EF9758A498A399D2Z/45/1768557414/35944fa5-ed66-4cf9-ab1b-cdb34b80f4ad.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/trendy-square-minimalist-sunglasses-classic-stylish-versatile-set-of-3/p/?o=Z6137EF9758A498A399D2Z,2026-03-28T02:53:49.714030
noon,N33804472A,Portable Travel Jewelry Organizer Box,docooler,Women's Bags,74.99 EGP,75.6 EGP,1%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/v1622185268/N33804472A_1.jpg,https://f.nooncdn.com/p/v1622185268/N33804472A_1.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/portable-travel-jewelry-organizer-box/p/?o=N33804472A,2026-03-28T02:53:49.714038
noon,ZB4290B1C79CC8051821FZ,Men's white cotton half-sleeve undershirt,Caesar,Women's Bags,136 EGP,299 EGP,55%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZB4290B1C79CC8051821FZ/45/1753872055/f2e318ca-153c-41d7-9e0d-96455a764109.jpg,https://f.nooncdn.com/p/pzsku/ZB4290B1C79CC8051821FZ/45/1753872055/f2e318ca-153c-41d7-9e0d-96455a764109.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/men-s-white-cotton-half-sleeve-undershirt/p/?o=ZB4290B1C79CC8051821FZ,2026-03-28T02:53:49.714044
noon,ZA1ECF0D64DD758A3E5C7Z,Showday Islamic Jewelry Gifts for Women Allah Bracelets Ayatul Kursi Arabic Cuff Bracelet for Women,,Women's Bags,174 EGP,349 EGP,50%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZA1ECF0D64DD758A3E5C7Z/45/1764270439/f3a071d3-57bf-4061-b9e1-23eb4ea0a7e5.jpg,https://f.nooncdn.com/p/pzsku/ZA1ECF0D64DD758A3E5C7Z/45/1764270439/f3a071d3-57bf-4061-b9e1-23eb4ea0a7e5.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/showday-islamic-jewelry-gifts-for-women-allah-bracelets-ayatul-kursi-arabic-cuff-bracelet-for-women/p/?o=ZA1ECF0D64DD758A3E5C7Z,2026-03-28T02:53:49.714055
noon,Z83B2E56BE014590A270EZ,Skechers Leisure Shoes,,Women's Bags,2949 EGP,5899 EGP,50%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z83B2E56BE014590A270EZ/45/_/1740653889/930a5988-30b5-4f57-a9c7-85254c11b9d0.jpg,https://f.nooncdn.com/p/pzsku/Z83B2E56BE014590A270EZ/45/_/1740653889/930a5988-30b5-4f57-a9c7-85254c11b9d0.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/skechers-leisure-shoes/p/?o=Z83B2E56BE014590A270EZ,2026-03-28T02:53:49.714061
noon,Z0FB2D34DC5A7B6AC7AD0Z,"Umbrella diaper bag and changing pad for baby and carrying baby supplies, diapers and bottles",,Women's Bags,1199 EGP,2300 EGP,48%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z0FB2D34DC5A7B6AC7AD0Z/45/1758914935/2304b80b-480c-4e91-be4d-b77667190c5c.jpg,https://f.nooncdn.com/p/pzsku/Z0FB2D34DC5A7B6AC7AD0Z/45/1758914935/2304b80b-480c-4e91-be4d-b77667190c5c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/umbrella-diaper-bag-and-changing-pad-for-baby-and-carrying-baby-supplies-diapers-and-bottles/p/?o=Z0FB2D34DC5A7B6AC7AD0Z,2026-03-28T02:53:49.714067
noon,Z3DE5FAE9358DA060DF8CZ,High Waist Sportswear Leggings Pants Wide Leg,Nileton,Women's Bags,399 EGP,699 EGP,43%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z3DE5FAE9358DA060DF8CZ/45/1759741969/55140725-f613-48e5-9e3a-10aefebf8f30.jpg,https://f.nooncdn.com/p/pzsku/Z3DE5FAE9358DA060DF8CZ/45/1759741969/55140725-f613-48e5-9e3a-10aefebf8f30.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/high-waist-sportswear-leggings-pants-wide-leg/p/?o=Z3DE5FAE9358DA060DF8CZ,2026-03-28T02:53:49.714073
noon,N48355968V,Men Set Of 6 Ankle Socks Plain Black &White,SAM SOCKS,Women's Bags,,229 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N48355968V/45/_/1766380604/16f6da04-5dc9-4d46-9828-58ead5cd1404.jpg,https://f.nooncdn.com/p/pnsku/N48355968V/45/_/1766380604/16f6da04-5dc9-4d46-9828-58ead5cd1404.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/men-set-of-6-ankle-socks-plain-black-white/p/?o=N48355968V,2026-03-28T02:53:49.714078
noon,Z6AC35D82DB2C324FB2D2Z,BOU Clogs,,Women's Bags,650 EGP,900 EGP,28%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/629c75392a2f459aa4d24dffca4598d6|pzsku/Z6AC35D82DB2C324FB2D2Z/45/1769604276/c583b504-6491-499d-a0e8-1c0f4cad466d.jpg,https://f.nooncdn.com/p/629c75392a2f459aa4d24dffca4598d6|pzsku/Z6AC35D82DB2C324FB2D2Z/45/1769604276/c583b504-6491-499d-a0e8-1c0f4cad466d.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/bou-clogs/p/?o=Z6AC35D82DB2C324FB2D2Z,2026-03-28T02:53:49.714084
noon,Z0FE363EC509658843331Z,New Society sweatshirt Green,Cactus,Women's Bags,,357 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z0FE363EC509658843331Z/45/_/1773050765/645bc0c5-8bd4-474b-8f47-3e0e26baaeb4.jpg,https://f.nooncdn.com/p/pzsku/Z0FE363EC509658843331Z/45/_/1773050765/645bc0c5-8bd4-474b-8f47-3e0e26baaeb4.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/new-society-sweatshirt-green/p/?o=Z0FE363EC509658843331Z,2026-03-28T02:53:49.714089
noon,Z31829EBE8F7B559E8F31Z,Slash Pockets Long Sleeves Plain Tracksuit - Black,Pavone,Women's Bags,,690 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z31829EBE8F7B559E8F31Z/45/_/1713709170/d95c37da-4630-4c93-918a-6f8a397ca748.jpg,https://f.nooncdn.com/p/pzsku/Z31829EBE8F7B559E8F31Z/45/_/1713709170/d95c37da-4630-4c93-918a-6f8a397ca748.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/slash-pockets-long-sleeves-plain-tracksuit-black/p/?o=Z31829EBE8F7B559E8F31Z,2026-03-28T02:53:49.714094
noon,Z91DBF1AB9587EA7BD955Z,Lassen Dantel Bra for Women - Elegant Cotton Comfort,Lasso,Women's Bags,219 EGP,226.8 EGP,3%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z91DBF1AB9587EA7BD955Z/45/1767188510/e2ab5e04-7552-4efe-b080-cd89162a21b7.jpg,https://f.nooncdn.com/p/pzsku/Z91DBF1AB9587EA7BD955Z/45/1767188510/e2ab5e04-7552-4efe-b080-cd89162a21b7.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/lassen-dantel-bra-for-women-elegant-cotton-comfort/p/?o=Z91DBF1AB9587EA7BD955Z,2026-03-28T02:53:49.714101
noon,N14154933A,Women's Stainless Steel Analog Wrist Watch LTP-V005D-7BUDF - 34 mm - Silver,CASIO,Women's Bags,1038 EGP,1790 EGP,42%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N14154933A/45/_/1767607767/52bef512-3ce5-4612-8b36-9bb7bbc9ee5d.jpg,https://f.nooncdn.com/p/pnsku/N14154933A/45/_/1767607767/52bef512-3ce5-4612-8b36-9bb7bbc9ee5d.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/women-s-stainless-steel-analog-wrist-watch-ltp-v005d-7budf-34-mm-silver/p/?o=N14154933A,2026-03-28T02:53:49.714107
noon,ZBC4EAC065CCDC7292DF4Z,Cloudfoam Move Lounger Shoes,Adidas,Women's Bags,,3799 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZBC4EAC065CCDC7292DF4Z/45/1756622022/7e81f060-6e1c-4aca-be43-5fb1e45fa9e0.jpg,https://f.nooncdn.com/p/pzsku/ZBC4EAC065CCDC7292DF4Z/45/1756622022/7e81f060-6e1c-4aca-be43-5fb1e45fa9e0.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/cloudfoam-move-lounger-shoes/p/?o=ZBC4EAC065CCDC7292DF4Z,2026-03-28T02:53:49.714115
noon,Z490BB9FD0953E7D14806Z,Relaxed Fit T-shirt For Men â Cotton - Half Sleeves Crew Neck Tee,Nileton,Women's Bags,315 EGP,460 EGP,32%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z490BB9FD0953E7D14806Z/45/_/1718271635/8a4e007e-b3d3-427e-a4b1-e03a776cc354.jpg,https://f.nooncdn.com/p/pzsku/Z490BB9FD0953E7D14806Z/45/_/1718271635/8a4e007e-b3d3-427e-a4b1-e03a776cc354.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/relaxed-fit-t-shirt-for-men-cotton-half-sleeves-crew-neck-tee/p/?o=Z490BB9FD0953E7D14806Z,2026-03-28T02:53:49.714121
noon,Z2579C6AF7293861ED0B0Z,SHEIN-5pcs Women Seamless Solid Color Bra,,Women's Bags,859.99 EGP,1500 EGP,43%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z2579C6AF7293861ED0B0Z/45/1766062182/5fc34647-50b3-4c66-bef6-2f77ee9621cd.jpg,https://f.nooncdn.com/p/pzsku/Z2579C6AF7293861ED0B0Z/45/1766062182/5fc34647-50b3-4c66-bef6-2f77ee9621cd.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/shein-5pcs-women-seamless-solid-color-bra/p/?o=Z2579C6AF7293861ED0B0Z,2026-03-28T02:53:49.714134
noon,Z0EE9C59406A63978CADAZ,Vinitto Comfy Sneakers,,Women's Bags,890 EGP,930 EGP,4%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z0EE9C59406A63978CADAZ/45/1753782097/cb418f96-859c-4932-955c-c72d2bd2f4eb.jpg,https://f.nooncdn.com/p/pzsku/Z0EE9C59406A63978CADAZ/45/1753782097/cb418f96-859c-4932-955c-c72d2bd2f4eb.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/vinitto-comfy-sneakers/p/?o=Z0EE9C59406A63978CADAZ,2026-03-28T02:54:01.069206
noon,Z4E7DD27747E698535DB0Z,Men Textile Sports Sneakers,VINITTO,Women's Bags,,450 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z4E7DD27747E698535DB0Z/45/1759062417/b8948cc8-d814-4f7e-b8ee-0b2565e315bc.jpg,https://f.nooncdn.com/p/pzsku/Z4E7DD27747E698535DB0Z/45/1759062417/b8948cc8-d814-4f7e-b8ee-0b2565e315bc.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/men-textile-sports-sneakers/p/?o=Z4E7DD27747E698535DB0Z,2026-03-28T02:54:01.069225
noon,Z23BEF3C600A6F3B9BF64Z,White Eagle Men's Classic Shirt - White,,Women's Bags,,189 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z23BEF3C600A6F3B9BF64Z/45/1768126539/9f9d2794-dae1-4049-9839-2d356a197f26.jpg,https://f.nooncdn.com/p/pzsku/Z23BEF3C600A6F3B9BF64Z/45/1768126539/9f9d2794-dae1-4049-9839-2d356a197f26.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/white-eagle-men-s-classic-shirt-white/p/?o=Z23BEF3C600A6F3B9BF64Z,2026-03-28T02:54:01.069239
noon,Z0E9CA048DE4FFBBA0D57Z,"11pcs/Set Geometric Leaf Design Joint Rings Set For Women, Creative Fashion",Shein,Women's Bags,179.99 EGP,599 EGP,70%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z0E9CA048DE4FFBBA0D57Z/45/1764226651/f840ed3b-b358-46f7-92f5-39cfb9bd6b5c.jpg,https://f.nooncdn.com/p/pzsku/Z0E9CA048DE4FFBBA0D57Z/45/1764226651/f840ed3b-b358-46f7-92f5-39cfb9bd6b5c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/11pcs-set-geometric-leaf-design-joint-rings-set-for-women-creative-fashion/p/?o=Z0E9CA048DE4FFBBA0D57Z,2026-03-28T02:54:01.069257
noon,Z2D4934EFCDC09C145F5FZ,Men Textile Sports Sneakers,VINITTO,Women's Bags,,490 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z2D4934EFCDC09C145F5FZ/45/1759062157/f2939fb7-f697-4835-b062-05d7e7ca3890.jpg,https://f.nooncdn.com/p/pzsku/Z2D4934EFCDC09C145F5FZ/45/1759062157/f2939fb7-f697-4835-b062-05d7e7ca3890.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/men-textile-sports-sneakers/p/?o=Z2D4934EFCDC09C145F5FZ,2026-03-28T02:54:01.069264
noon,ZC754242C81A26E484111Z,Meinaili 2406 Large Capacity Waterproof Computer Backpack Wet/Dry Separation Business Travel Charging Expansion Feature,,Women's Bags,,1799 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZC754242C81A26E484111Z/45/1745149641/cd70b30e-84e4-406c-8709-160c4bf88583.jpg,https://f.nooncdn.com/p/pzsku/ZC754242C81A26E484111Z/45/1745149641/cd70b30e-84e4-406c-8709-160c4bf88583.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/meinaili-2406-large-capacity-waterproof-computer-backpack-wet-dry-separation-business-travel-charging-expansion-feature/p/?o=ZC754242C81A26E484111Z,2026-03-28T02:54:01.069270
noon,ZC7EBFA64EA7FCD77629BZ,Men Textile Sports Sneakers,VINITTO,Women's Bags,,490 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZC7EBFA64EA7FCD77629BZ/45/1759062359/db5db5c6-461d-4065-9575-bd2d8f75e754.jpg,https://f.nooncdn.com/p/pzsku/ZC7EBFA64EA7FCD77629BZ/45/1759062359/db5db5c6-461d-4065-9575-bd2d8f75e754.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/men-textile-sports-sneakers/p/?o=ZC7EBFA64EA7FCD77629BZ,2026-03-28T02:54:01.069276
noon,Z529E9821492E99E0C13DZ,Girls Surgeon Costume,costumax,Women's Bags,,999.99 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z529E9821492E99E0C13DZ/45/_/1704887898/e29e77c7-bf9b-486a-8844-4b0dd4b429ea.jpg,https://f.nooncdn.com/p/pzsku/Z529E9821492E99E0C13DZ/45/_/1704887898/e29e77c7-bf9b-486a-8844-4b0dd4b429ea.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/girls-surgeon-costume/p/?o=Z529E9821492E99E0C13DZ,2026-03-28T02:54:01.069283
noon,ZACE2122DC78E509D36D4Z,Pharaonic Costume For Girls (Cleopatra),costumax,Women's Bags,1299.99 EGP,1300 EGP,0%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZACE2122DC78E509D36D4Z/45/1746228546/941279c3-3723-4f8e-adb0-fb8506cfe331.jpg,https://f.nooncdn.com/p/pzsku/ZACE2122DC78E509D36D4Z/45/1746228546/941279c3-3723-4f8e-adb0-fb8506cfe331.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/pharaonic-costume-for-girls-cleopatra/p/?o=ZACE2122DC78E509D36D4Z,2026-03-28T02:54:01.069293
noon,N70024868V,Women's Wren Chronograph Stainless Steel Watch - MK6953,Michael Kors,Women's Bags,,4175.5 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70024868V/45/_/1700278301/914dc5e7-4dd1-4d43-ab79-2f3aa88b5478.jpg,https://f.nooncdn.com/p/pnsku/N70024868V/45/_/1700278301/914dc5e7-4dd1-4d43-ab79-2f3aa88b5478.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/women-s-wren-chronograph-stainless-steel-watch-mk6953/p/?o=N70024868V,2026-03-28T02:54:01.069301
noon,Z257D34E0A594772D4593Z,Women Set Of 3 Ankle Socks Women White,SAM SOCKS,Women's Bags,,115 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z257D34E0A594772D4593Z/45/1764270478/7ec2c179-8631-41e3-84a3-339b31db3f8f.jpg,https://f.nooncdn.com/p/pzsku/Z257D34E0A594772D4593Z/45/1764270478/7ec2c179-8631-41e3-84a3-339b31db3f8f.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/women-set-of-3-ankle-socks-women-white/p/?o=Z257D34E0A594772D4593Z,2026-03-28T02:54:01.069307
noon,Z0AA038070B6E0E7F9DF9Z,Silicone Ring Size Adjuster Set 4 Pieces Different Sizes,Shein,Women's Bags,65 EGP,99 EGP,34%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z0AA038070B6E0E7F9DF9Z/45/1747100081/b11e0023-7e2d-4f26-9967-74c01b396ba6.jpg,https://f.nooncdn.com/p/pzsku/Z0AA038070B6E0E7F9DF9Z/45/1747100081/b11e0023-7e2d-4f26-9967-74c01b396ba6.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/silicone-ring-size-adjuster-set-4-pieces-different-sizes/p/?o=Z0AA038070B6E0E7F9DF9Z,2026-03-28T02:54:01.069315
noon,ZA24A90A1E54FA143F7EAZ,"Meinaili Multi-functional waterproof, Expandable, shoes storage, business backpack, Laptop 17 inch large capacity",ÙÙÙÙÙÙ,Women's Bags,1350 EGP,1362 EGP,1%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZA24A90A1E54FA143F7EAZ/45/1767808416/1880a692-85e5-496d-9b02-7f1f166226c4.jpg,https://f.nooncdn.com/p/pzsku/ZA24A90A1E54FA143F7EAZ/45/1767808416/1880a692-85e5-496d-9b02-7f1f166226c4.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/meinaili-multi-functional-waterproof-expandable-shoes-storage-business-backpack-laptop-17-inch-large-capacity/p/?o=ZA24A90A1E54FA143F7EAZ,2026-03-28T02:54:01.069322
noon,Z9E1C4710FB62B8B1B40AZ,"Q2 A walking and everyday shoe made with mixed materials, featuring a balanced design and an elevated sole",Testa Toro,Women's Bags,,499 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z9E1C4710FB62B8B1B40AZ/45/1756219871/d2fd4822-c65b-4656-b525-4befe6f6a6af.jpg,https://f.nooncdn.com/p/pzsku/Z9E1C4710FB62B8B1B40AZ/45/1756219871/d2fd4822-c65b-4656-b525-4befe6f6a6af.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/q2-a-walking-and-everyday-shoe-made-with-mixed-materials-featuring-a-balanced-design-and-an-elevated-sole/p/?o=Z9E1C4710FB62B8B1B40AZ,2026-03-28T02:54:01.069328
noon,Z649713B89527B72CE3E3Z,Sportswear - Sport Leggings Pants With Wide Leg - High Waist,Nileton,Women's Bags,399 EGP,600 EGP,34%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z649713B89527B72CE3E3Z/45/_/1695038617/7549ee57-afde-4056-aeee-1a56d94afa28.jpg,https://f.nooncdn.com/p/pzsku/Z649713B89527B72CE3E3Z/45/_/1695038617/7549ee57-afde-4056-aeee-1a56d94afa28.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/sportswear-sport-leggings-pants-with-wide-leg-high-waist/p/?o=Z649713B89527B72CE3E3Z,2026-03-28T02:54:01.069335
noon,Z7294CFEDE46C45F83064Z,Pack of 5 Colored Brief Panties,Carina,Women's Bags,384 EGP,450 EGP,15%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z7294CFEDE46C45F83064Z/45/1748420644/8289b063-1f7b-4ac5-9103-657ba7a83b71.jpg,https://f.nooncdn.com/p/pzsku/Z7294CFEDE46C45F83064Z/45/1748420644/8289b063-1f7b-4ac5-9103-657ba7a83b71.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/pack-of-5-colored-brief-panties/p/?o=Z7294CFEDE46C45F83064Z,2026-03-28T02:54:01.069342
noon,N43699533A,Men's Mason Round Shape Silicone Strap Analog Wrist Watch 45 mm - Blue - 1791791,TOMMY HILFIGER,Women's Bags,2399.05 EGP,3360 EGP,29%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N43699533A/45/_/1767607881/260d8569-61fa-4452-bff6-823c4afa3e91.jpg,https://f.nooncdn.com/p/pnsku/N43699533A/45/_/1767607881/260d8569-61fa-4452-bff6-823c4afa3e91.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/men-s-mason-round-shape-silicone-strap-analog-wrist-watch-45-mm-blue-1791791/p/?o=N43699533A,2026-03-28T02:54:01.069352
noon,Z341006017AE43C900585Z,Cloudfoam Comfy El Shoes,Adidas,Women's Bags,2747 EGP,4199 EGP,35%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z341006017AE43C900585Z/45/1756622119/785a10a9-1712-465a-905f-b822c3d889f0.jpg,https://f.nooncdn.com/p/pzsku/Z341006017AE43C900585Z/45/1756622119/785a10a9-1712-465a-905f-b822c3d889f0.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/cloudfoam-comfy-el-shoes/p/?o=Z341006017AE43C900585Z,2026-03-28T02:54:01.069359
noon,ZF112AC93DC020BE0FBCBZ,Set Of (2) Solid Bra 365 - For Women,Lasso,Women's Bags,,309 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZF112AC93DC020BE0FBCBZ/45/1767188440/15a2136d-1a10-4ddd-8870-0864d2fde33f.jpg,https://f.nooncdn.com/p/pzsku/ZF112AC93DC020BE0FBCBZ/45/1767188440/15a2136d-1a10-4ddd-8870-0864d2fde33f.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/set-of-2-solid-bra-365-for-women/p/?o=ZF112AC93DC020BE0FBCBZ,2026-03-28T02:54:01.069365
