platform,sku,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,noon_express,main_image,all_images,product_url,scraped_at
noon,,ÙØ±Ø·Ø¨ Ø´ÙØ§Ø©,ØªØ±Ø³ÙØ²,Fragrances,104 EGP,122 EGP,15%,,,In Stock,Noon,,https://f.nooncdn.com/p/d8f561a87e9552988fda728fe0810cc8|pzsku/Z7D3AD371BAFB23FBF353Z/45/1771351922/0f245a31-8e5e-4de8-9242-97b847c9a966.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | d | 8 | f | 5 | 6 | 1 | a | 8 | 7 | e | 9 | 5 | 5 | 2 | 9 | 8 | 8 | f | d | a | 7 | 2 | 8 | f | e | 0 | 8 | 1 | 0 | c | c | 8 | | | p | z | s | k | u | / | Z | 7 | D | 3 | A | D | 3 | 7 | 1 | B | A | F | B | 2 | 3 | F | B | F | 3 | 5 | 3 | Z | / | 4 | 5 | / | 1 | 7 | 7 | 1 | 3 | 5 | 1 | 9 | 2 | 2 | / | 0 | f | 2 | 4 | 5 | a | 3 | 1 | - | 8 | e | 5 | e | - | 4 | d | e | 8 | - | 9 | 2 | 4 | 2 | - | 9 | 7 | b | 8 | 4 | 7 | c | 9 | a | 9 | 6 | 6 | . | j | p | g,https://www.noon.com/egypt-en/Z7D3AD371BAFB23FBF353Z/p/?o=Z7D3AD371BAFB23FBF353Z,2026-03-28T02:51:57.355467
noon,,MAYBELLINE LIFTER LINER 04 OUT OF LINE - Lip Liner Makeup with Hyaluronic Acid,MAYBELLINE NEW YORK,Fragrances,305 EGP,311 EGP,2%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z12DEE1CD579639F97ED6Z/45/_/1737277710/53179600-042b-4df1-953e-3f8ef8846659.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 1 | 2 | D | E | E | 1 | C | D | 5 | 7 | 9 | 6 | 3 | 9 | F | 9 | 7 | E | D | 6 | Z | / | 4 | 5 | / | _ | / | 1 | 7 | 3 | 7 | 2 | 7 | 7 | 7 | 1 | 0 | / | 5 | 3 | 1 | 7 | 9 | 6 | 0 | 0 | - | 0 | 4 | 2 | b | - | 4 | d | f | 1 | - | 9 | 5 | 3 | e | - | 3 | f | 8 | e | f | 8 | 8 | 4 | 6 | 6 | 5 | 9 | . | j | p | g,https://www.noon.com/egypt-en/maybelline-lifter-liner-04-out-of-line-lip-liner-makeup-with-hyaluronic-acid/p/?o=Z12DEE1CD579639F97ED6Z,2026-03-28T02:51:57.355472
noon,,SKINOVA IMAGE Hair Serum 100ML,,Fragrances,,395 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z74EFF139F208877313DFZ/45/1764270481/73c11116-2964-43ea-a0d6-2c6c459843b9.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 7 | 4 | E | F | F | 1 | 3 | 9 | F | 2 | 0 | 8 | 8 | 7 | 7 | 3 | 1 | 3 | D | F | Z | / | 4 | 5 | / | 1 | 7 | 6 | 4 | 2 | 7 | 0 | 4 | 8 | 1 | / | 7 | 3 | c | 1 | 1 | 1 | 1 | 6 | - | 2 | 9 | 6 | 4 | - | 4 | 3 | e | a | - | a | 0 | d | 6 | - | 2 | c | 6 | c | 4 | 5 | 9 | 8 | 4 | 3 | b | 9 | . | j | p | g,https://www.noon.com/egypt-en/skinova-image-hair-serum-100ml/p/?o=Z74EFF139F208877313DFZ,2026-03-28T02:51:57.355476
noon,,Everyday Essentials Multi Use Brush Set Multicolour,REAL TECHNIQUES,Fragrances,,150 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N31489433A/45/_/1764242295/19624504-aee4-44af-8478-cd629679486a.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 3 | 1 | 4 | 8 | 9 | 4 | 3 | 3 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 6 | 4 | 2 | 4 | 2 | 2 | 9 | 5 | / | 1 | 9 | 6 | 2 | 4 | 5 | 0 | 4 | - | a | e | e | 4 | - | 4 | 4 | a | f | - | 8 | 4 | 7 | 8 | - | c | d | 6 | 2 | 9 | 6 | 7 | 9 | 4 | 8 | 6 | a | . | j | p | g,https://www.noon.com/egypt-en/everyday-essentials-multi-use-brush-set-multicolour/p/?o=N31489433A,2026-03-28T02:51:57.355479
noon,,V-071 Electric Shave Machine For Men Silver,VGR,Fragrances,467.75 EGP,650 EGP,28%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N45016388A/45/_/1764242101/b1746f03-1017-4dc1-9256-3dcffda6d0c1.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 4 | 5 | 0 | 1 | 6 | 3 | 8 | 8 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 6 | 4 | 2 | 4 | 2 | 1 | 0 | 1 | / | b | 1 | 7 | 4 | 6 | f | 0 | 3 | - | 1 | 0 | 1 | 7 | - | 4 | d | c | 1 | - | 9 | 2 | 5 | 6 | - | 3 | d | c | f | f | d | a | 6 | d | 0 | c | 1 | . | j | p | g,https://www.noon.com/egypt-en/v-071-electric-shave-machine-for-men-silver/p/?o=N45016388A,2026-03-28T02:51:57.355483
noon,,Nuvera Urea Lotion,NuveraCosmetics,Fragrances,180 EGP,300 EGP,40%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z9EF502BE6E7465008EC1Z/45/1767808629/e7c8a4e2-a3b6-4571-9520-6e1c3f693fb5.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 9 | E | F | 5 | 0 | 2 | B | E | 6 | E | 7 | 4 | 6 | 5 | 0 | 0 | 8 | E | C | 1 | Z | / | 4 | 5 | / | 1 | 7 | 6 | 7 | 8 | 0 | 8 | 6 | 2 | 9 | / | e | 7 | c | 8 | a | 4 | e | 2 | - | a | 3 | b | 6 | - | 4 | 5 | 7 | 1 | - | 9 | 5 | 2 | 0 | - | 6 | e | 1 | c | 3 | f | 6 | 9 | 3 | f | b | 5 | . | j | p | g,https://www.noon.com/egypt-en/nuvera-urea-lotion/p/?o=Z9EF502BE6E7465008EC1Z,2026-03-28T02:51:57.355487
noon,,"La Roche-Posay Cicaplast Baume B5+ Ultra Repairing Multi-Purpose Moisturizer 40ML Soothing and Reapairing Balm â for dry, damanged, irritiated and sensitive skin for whole family, including babies.",,Fragrances,685 EGP,900 EGP,24%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z14F066B82CEDBAA0BB96Z/45/1764131845/8565dcf4-809c-4a97-8303-afb5bb53e128.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 1 | 4 | F | 0 | 6 | 6 | B | 8 | 2 | C | E | D | B | A | A | 0 | B | B | 9 | 6 | Z | / | 4 | 5 | / | 1 | 7 | 6 | 4 | 1 | 3 | 1 | 8 | 4 | 5 | / | 8 | 5 | 6 | 5 | d | c | f | 4 | - | 8 | 0 | 9 | c | - | 4 | a | 9 | 7 | - | 8 | 3 | 0 | 3 | - | a | f | b | 5 | b | b | 5 | 3 | e | 1 | 2 | 8 | . | j | p | g,https://www.noon.com/egypt-en/la-roche-posay-cicaplast-baume-b5-ultra-repairing-multi-purpose-moisturizer-40ml-soothing-and-reapairing-balm-for-dry-damanged-irritiated-and-sensitive-skin-for-whole-family-including-babies/p/?o=Z14F066B82CEDBAA0BB96Z,2026-03-28T02:51:57.355512
noon,,Fragrance Mist for Women Warm Vanilla 236 ml,ever pure,Fragrances,,260 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZE8540B94C2663ADE41F9Z/45/1767807870/2f6535fc-79cb-4a86-961d-64cd7d718020.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | E | 8 | 5 | 4 | 0 | B | 9 | 4 | C | 2 | 6 | 6 | 3 | A | D | E | 4 | 1 | F | 9 | Z | / | 4 | 5 | / | 1 | 7 | 6 | 7 | 8 | 0 | 7 | 8 | 7 | 0 | / | 2 | f | 6 | 5 | 3 | 5 | f | c | - | 7 | 9 | c | b | - | 4 | a | 8 | 6 | - | 9 | 6 | 1 | d | - | 6 | 4 | c | d | 7 | d | 7 | 1 | 8 | 0 | 2 | 0 | . | j | p | g,https://www.noon.com/egypt-en/fragrance-mist-for-women-warm-vanilla-236-ml/p/?o=ZE8540B94C2663ADE41F9Z,2026-03-28T02:51:57.355515
noon,,Dermaelle Advanced Niacinamide 10% Serum 30ml,,Fragrances,264 EGP,440 EGP,40%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z7AC6FA5ABB541ACCDA33Z/45/_/1773363535/cc5246fb-071b-43a0-9722-be22b959f4e7.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 7 | A | C | 6 | F | A | 5 | A | B | B | 5 | 4 | 1 | A | C | C | D | A | 3 | 3 | Z | / | 4 | 5 | / | _ | / | 1 | 7 | 7 | 3 | 3 | 6 | 3 | 5 | 3 | 5 | / | c | c | 5 | 2 | 4 | 6 | f | b | - | 0 | 7 | 1 | b | - | 4 | 3 | a | 0 | - | 9 | 7 | 2 | 2 | - | b | e | 2 | 2 | b | 9 | 5 | 9 | f | 4 | e | 7 | . | j | p | g,https://www.noon.com/egypt-en/dermaelle-advanced-niacinamide-10-serum-30ml/p/?o=Z7AC6FA5ABB541ACCDA33Z,2026-03-28T02:51:57.355519
noon,,black Eye Liner Kohl and 12 hour permanent,SEPHORA,Fragrances,100 EGP,260 EGP,62%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z4232DA071ACEC8F9D142Z/45/1748644221/4fef3853-fd95-4e29-b639-f8aad28ff1c2.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 4 | 2 | 3 | 2 | D | A | 0 | 7 | 1 | A | C | E | C | 8 | F | 9 | D | 1 | 4 | 2 | Z | / | 4 | 5 | / | 1 | 7 | 4 | 8 | 6 | 4 | 4 | 2 | 2 | 1 | / | 4 | f | e | f | 3 | 8 | 5 | 3 | - | f | d | 9 | 5 | - | 4 | e | 2 | 9 | - | b | 6 | 3 | 9 | - | f | 8 | a | a | d | 2 | 8 | f | f | 1 | c | 2 | . | j | p | g,https://www.noon.com/egypt-en/black-eye-liner-kohl-and-12-hour-permanent/p/?o=Z4232DA071ACEC8F9D142Z,2026-03-28T02:51:57.355523
noon,,Maybelline New York Volum' Express The Colossal Washable Mascara - Black Black,,Fragrances,265.7 EGP,294 EGP,10%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N13625792A/45/_/1767607682/ca23528c-ad73-4ce1-987b-aae1022c0df7.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 1 | 3 | 6 | 2 | 5 | 7 | 9 | 2 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 6 | 7 | 6 | 0 | 7 | 6 | 8 | 2 | / | c | a | 2 | 3 | 5 | 2 | 8 | c | - | a | d | 7 | 3 | - | 4 | c | e | 1 | - | 9 | 8 | 7 | b | - | a | a | e | 1 | 0 | 2 | 2 | c | 0 | d | f | 7 | . | j | p | g,https://www.noon.com/egypt-en/maybelline-new-york-volum-express-the-colossal-washable-mascara-black-black/p/?o=N13625792A,2026-03-28T02:51:57.355527
noon,,Normaderm Intense Purifying Cleanser 200ml,VICHY,Fragrances,581 EGP,800 EGP,27%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N29386971A/45/_/1773313724/387ff753-2598-44cc-b89a-91a6311683f5.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 2 | 9 | 3 | 8 | 6 | 9 | 7 | 1 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 7 | 3 | 3 | 1 | 3 | 7 | 2 | 4 | / | 3 | 8 | 7 | f | f | 7 | 5 | 3 | - | 2 | 5 | 9 | 8 | - | 4 | 4 | c | c | - | b | 8 | 9 | a | - | 9 | 1 | a | 6 | 3 | 1 | 1 | 6 | 8 | 3 | f | 5 | . | j | p | g,https://www.noon.com/egypt-en/normaderm-intense-purifying-cleanser-200ml/p/?o=N29386971A,2026-03-28T02:51:57.355531
noon,,Sheer Up Lipstick - 011 Rosy Lust,flormar,Fragrances,380 EGP,395 EGP,4%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N70097683V/45/_/1767607807/0bbc69c8-38f4-4054-97ad-392eb21b39c5.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 7 | 0 | 0 | 9 | 7 | 6 | 8 | 3 | V | / | 4 | 5 | / | _ | / | 1 | 7 | 6 | 7 | 6 | 0 | 7 | 8 | 0 | 7 | / | 0 | b | b | c | 6 | 9 | c | 8 | - | 3 | 8 | f | 4 | - | 4 | 0 | 5 | 4 | - | 9 | 7 | a | d | - | 3 | 9 | 2 | e | b | 2 | 1 | b | 3 | 9 | c | 5 | . | j | p | g,https://www.noon.com/egypt-en/sheer-up-lipstick-011-rosy-lust/p/?o=N70097683V,2026-03-28T02:51:57.355535
noon,,Baby Skin Instant Pore Eraser Primer Translucent,MAYBELLINE NEW YORK,Fragrances,306.2 EGP,432 EGP,29%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N11031290A/45/_/1767607764/e753d3f5-c41f-4096-b69e-6b3349d35cf4.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 1 | 1 | 0 | 3 | 1 | 2 | 9 | 0 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 6 | 7 | 6 | 0 | 7 | 7 | 6 | 4 | / | e | 7 | 5 | 3 | d | 3 | f | 5 | - | c | 4 | 1 | f | - | 4 | 0 | 9 | 6 | - | b | 6 | 9 | e | - | 6 | b | 3 | 3 | 4 | 9 | d | 3 | 5 | c | f | 4 | . | j | p | g,https://www.noon.com/egypt-en/baby-skin-instant-pore-eraser-primer-translucent/p/?o=N11031290A,2026-03-28T02:51:57.355539
noon,,SKINOVA IMAGE NIACINAMIDE SERUM 30ML,,Fragrances,,350 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z35793703D952AF4C7694Z/45/1757845245/7480bc06-1955-4f1f-a9a3-3df4770d51bb.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 3 | 5 | 7 | 9 | 3 | 7 | 0 | 3 | D | 9 | 5 | 2 | A | F | 4 | C | 7 | 6 | 9 | 4 | Z | / | 4 | 5 | / | 1 | 7 | 5 | 7 | 8 | 4 | 5 | 2 | 4 | 5 | / | 7 | 4 | 8 | 0 | b | c | 0 | 6 | - | 1 | 9 | 5 | 5 | - | 4 | f | 1 | f | - | a | 9 | a | 3 | - | 3 | d | f | 4 | 7 | 7 | 0 | d | 5 | 1 | b | b | . | j | p | g,https://www.noon.com/egypt-en/skinova-image-niacinamide-serum-30ml/p/?o=Z35793703D952AF4C7694Z,2026-03-28T02:51:57.355542
noon,,Moisturizing Lotion for Normal to Dry Skin with Hyaluronic Acid 236ml,CeraVe,Fragrances,489 EGP,640 EGP,24%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N23157381A/45/_/1773841242/c86821a5-5293-4cb0-b26c-669045923f49.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 2 | 3 | 1 | 5 | 7 | 3 | 8 | 1 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 7 | 3 | 8 | 4 | 1 | 2 | 4 | 2 | / | c | 8 | 6 | 8 | 2 | 1 | a | 5 | - | 5 | 2 | 9 | 3 | - | 4 | c | b | 0 | - | b | 2 | 6 | c | - | 6 | 6 | 9 | 0 | 4 | 5 | 9 | 2 | 3 | f | 4 | 9 | . | j | p | g,https://www.noon.com/egypt-en/moisturizing-lotion-for-normal-to-dry-skin-with-hyaluronic-acid-236ml/p/?o=N23157381A,2026-03-28T02:51:57.355546
noon,,Skin Care Evasiline Body Lotion 240ml,Eva,Fragrances,111 EGP,116 EGP,4%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N33651057A/45/_/1767607890/9e832646-735f-401c-86de-59460a10f799.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 3 | 3 | 6 | 5 | 1 | 0 | 5 | 7 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 6 | 7 | 6 | 0 | 7 | 8 | 9 | 0 | / | 9 | e | 8 | 3 | 2 | 6 | 4 | 6 | - | 7 | 3 | 5 | f | - | 4 | 0 | 1 | c | - | 8 | 6 | d | e | - | 5 | 9 | 4 | 6 | 0 | a | 1 | 0 | f | 7 | 9 | 9 | . | j | p | g,https://www.noon.com/egypt-en/skin-care-evasiline-body-lotion-240ml/p/?o=N33651057A,2026-03-28T02:51:57.355549
noon,,Body lotion with 25% Urea - 100ml,Tersus,Fragrances,69 EGP,122 EGP,43%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z76AC57C66027DB8CD746Z/45/1763329390/27148561-8e2c-42a3-9ef4-acd8e428a7c5.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 7 | 6 | A | C | 5 | 7 | C | 6 | 6 | 0 | 2 | 7 | D | B | 8 | C | D | 7 | 4 | 6 | Z | / | 4 | 5 | / | 1 | 7 | 6 | 3 | 3 | 2 | 9 | 3 | 9 | 0 | / | 2 | 7 | 1 | 4 | 8 | 5 | 6 | 1 | - | 8 | e | 2 | c | - | 4 | 2 | a | 3 | - | 9 | e | f | 4 | - | a | c | d | 8 | e | 4 | 2 | 8 | a | 7 | c | 5 | . | j | p | g,https://www.noon.com/egypt-en/body-lotion-with-25-urea-100ml/p/?o=Z76AC57C66027DB8CD746Z,2026-03-28T02:51:57.355553
noon,,TheBathland Rice and Honey soap-110gm,the bath land,Fragrances,,100 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZECAA7C15B9031F2DED5EZ/45/1746977427/49d9dcbf-30ff-4bc5-87a6-713710857db3.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | E | C | A | A | 7 | C | 1 | 5 | B | 9 | 0 | 3 | 1 | F | 2 | D | E | D | 5 | E | Z | / | 4 | 5 | / | 1 | 7 | 4 | 6 | 9 | 7 | 7 | 4 | 2 | 7 | / | 4 | 9 | d | 9 | d | c | b | f | - | 3 | 0 | f | f | - | 4 | b | c | 5 | - | 8 | 7 | a | 6 | - | 7 | 1 | 3 | 7 | 1 | 0 | 8 | 5 | 7 | d | b | 3 | . | j | p | g,https://www.noon.com/egypt-en/thebathland-rice-and-honey-soap-110gm/p/?o=ZECAA7C15B9031F2DED5EZ,2026-03-28T02:51:57.355556
noon,,Acti-Repair Cica Cream,Dermactive,Fragrances,,170 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z76F0E439685901A764E7Z/45/1765448781/917e233d-a19a-4ad9-93de-99a1e5e5a50b.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 7 | 6 | F | 0 | E | 4 | 3 | 9 | 6 | 8 | 5 | 9 | 0 | 1 | A | 7 | 6 | 4 | E | 7 | Z | / | 4 | 5 | / | 1 | 7 | 6 | 5 | 4 | 4 | 8 | 7 | 8 | 1 | / | 9 | 1 | 7 | e | 2 | 3 | 3 | d | - | a | 1 | 9 | a | - | 4 | a | d | 9 | - | 9 | 3 | d | e | - | 9 | 9 | a | 1 | e | 5 | e | 5 | a | 5 | 0 | b | . | j | p | g,https://www.noon.com/egypt-en/acti-repair-cica-cream/p/?o=Z76F0E439685901A764E7Z,2026-03-28T02:51:57.355559
noon,,Luxury Eyeliner Pencil - Black,ROSE BERRY,Fragrances,,100 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/v1607346452/N41534316A_1.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | v | 1 | 6 | 0 | 7 | 3 | 4 | 6 | 4 | 5 | 2 | / | N | 4 | 1 | 5 | 3 | 4 | 3 | 1 | 6 | A | _ | 1 | . | j | p | g,https://www.noon.com/egypt-en/luxury-eyeliner-pencil-black/p/?o=N41534316A,2026-03-28T02:51:57.355564
noon,,Lash Sensational Full Fan Effect Mascara-04 Intense Black Intense Black,MAYBELLINE NEW YORK,Fragrances,387 EGP,415 EGP,7%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N13625782A/45/_/1764173554/2af8a483-0d22-4822-8e9b-72b08036cf03.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 1 | 3 | 6 | 2 | 5 | 7 | 8 | 2 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 6 | 4 | 1 | 7 | 3 | 5 | 5 | 4 | / | 2 | a | f | 8 | a | 4 | 8 | 3 | - | 0 | d | 2 | 2 | - | 4 | 8 | 2 | 2 | - | 8 | e | 9 | b | - | 7 | 2 | b | 0 | 8 | 0 | 3 | 6 | c | f | 0 | 3 | . | j | p | g,https://www.noon.com/egypt-en/lash-sensational-full-fan-effect-mascara-04-intense-black-intense-black/p/?o=N13625782A,2026-03-28T02:51:57.355570
noon,,Lip Sleeping Mask Berry Berry 20grams,LANEIGE,Fragrances,119.75 EGP,129.06 EGP,7%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N41889543A/45/_/1766380658/0246b553-b1b7-49a4-98e0-ff9ddce9e580.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 4 | 1 | 8 | 8 | 9 | 5 | 4 | 3 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 6 | 6 | 3 | 8 | 0 | 6 | 5 | 8 | / | 0 | 2 | 4 | 6 | b | 5 | 5 | 3 | - | b | 1 | b | 7 | - | 4 | 9 | a | 4 | - | 9 | 8 | e | 0 | - | f | f | 9 | d | d | c | e | 9 | e | 5 | 8 | 0 | . | j | p | g,https://www.noon.com/egypt-en/lip-sleeping-mask-berry-berry-20grams/p/?o=N41889543A,2026-03-28T02:51:57.355575
noon,,Maybelline New York Superstay Matte Ink Liquid Lipstick - 65 Seductress 65 Seductress,,Fragrances,564 EGP,685 EGP,18%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N24089097A/45/_/1764242323/6124312a-0ebe-44f7-a0dc-b7872cbf3428.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 2 | 4 | 0 | 8 | 9 | 0 | 9 | 7 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 6 | 4 | 2 | 4 | 2 | 3 | 2 | 3 | / | 6 | 1 | 2 | 4 | 3 | 1 | 2 | a | - | 0 | e | b | e | - | 4 | 4 | f | 7 | - | a | 0 | d | c | - | b | 7 | 8 | 7 | 2 | c | b | f | 3 | 4 | 2 | 8 | . | j | p | g,https://www.noon.com/egypt-en/maybelline-new-york-superstay-matte-ink-liquid-lipstick-65-seductress-65-seductress/p/?o=N24089097A,2026-03-28T02:51:57.355578
noon,,DEAR HYDRATION Body Milk 300 ML,,Fragrances,175 EGP,525 EGP,67%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZC416D16DF854614AA6A5Z/45/_/1773658230/80ffd496-93f4-4dd1-b967-88f1ae1904f8.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | C | 4 | 1 | 6 | D | 1 | 6 | D | F | 8 | 5 | 4 | 6 | 1 | 4 | A | A | 6 | A | 5 | Z | / | 4 | 5 | / | _ | / | 1 | 7 | 7 | 3 | 6 | 5 | 8 | 2 | 3 | 0 | / | 8 | 0 | f | f | d | 4 | 9 | 6 | - | 9 | 3 | f | 4 | - | 4 | d | d | 1 | - | b | 9 | 6 | 7 | - | 8 | 8 | f | 1 | a | e | 1 | 9 | 0 | 4 | f | 8 | . | j | p | g,https://www.noon.com/egypt-en/dear-hydration-body-milk-300-ml/p/?o=ZC416D16DF854614AA6A5Z,2026-03-28T02:51:57.355582
noon,,Nourishing and Styling Hair Cream 200ml,LEAVES,Fragrances,275 EGP,375 EGP,27%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z9986A81C9F7D1CD39979Z/45/1765280642/e20f9d84-7d17-4a1a-892a-ed9010d724d9.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | z | s | k | u | / | Z | 9 | 9 | 8 | 6 | A | 8 | 1 | C | 9 | F | 7 | D | 1 | C | D | 3 | 9 | 9 | 7 | 9 | Z | / | 4 | 5 | / | 1 | 7 | 6 | 5 | 2 | 8 | 0 | 6 | 4 | 2 | / | e | 2 | 0 | f | 9 | d | 8 | 4 | - | 7 | d | 1 | 7 | - | 4 | a | 1 | a | - | 8 | 9 | 2 | a | - | e | d | 9 | 0 | 1 | 0 | d | 7 | 2 | 4 | d | 9 | . | j | p | g,https://www.noon.com/egypt-en/nourishing-and-styling-hair-cream-200ml/p/?o=Z9986A81C9F7D1CD39979Z,2026-03-28T02:51:57.355589
noon,,Yara EDP For Women 100ml,Lattafa,Fragrances,1190.9 EGP,1427 EGP,17%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N52261837A/45/_/1753860178/97a92f5e-f37e-4742-86fc-edb16678e795.jpg,h | t | t | p | s | : | / | / | f | . | n | o | o | n | c | d | n | . | c | o | m | / | p | / | p | n | s | k | u | / | N | 5 | 2 | 2 | 6 | 1 | 8 | 3 | 7 | A | / | 4 | 5 | / | _ | / | 1 | 7 | 5 | 3 | 8 | 6 | 0 | 1 | 7 | 8 | / | 9 | 7 | a | 9 | 2 | f | 5 | e | - | f | 3 | 7 | e | - | 4 | 7 | 4 | 2 | - | 8 | 6 | f | c | - | e | d | b | 1 | 6 | 6 | 7 | 8 | e | 7 | 9 | 5 | . | j | p | g,https://www.noon.com/egypt-en/yara-edp-for-women-100ml/p/?o=N52261837A,2026-03-28T02:51:57.355593
